%time,field.left,field.right
1418801892535313717,6.48265171051,73.1209869385
1418801892634167494,6.48265171051,73.1209869385
1418801892734070213,6.48265171051,73.1209869385
1418801892834088277,6.48265171051,73.1209869385
1418801892934175928,6.48265171051,73.1209869385
1418801893034492540,6.48265171051,73.1209869385
1418801893133832289,6.48265171051,73.1209869385
1418801893234291876,6.48265171051,73.1209869385
1418801893334178111,6.48265171051,73.1209869385
1418801893434224057,6.48265171051,73.1209869385
1418801893534098983,6.48265171051,73.1209869385
1418801893635590971,6.48265171051,73.1209869385
1418801893734080602,6.48265171051,73.1209869385
1418801893834022519,6.48265171051,73.1209869385
1418801893934191066,6.48265171051,73.1209869385
1418801894034383143,6.48265171051,73.1209869385
1418801894134486177,6.48265171051,73.1209869385
1418801894234114608,6.48265171051,73.1209869385
1418801894334353550,6.48265171051,73.1209869385
1418801894434178088,6.48265171051,73.1209869385
1418801894534169853,6.48265171051,73.1209869385
1418801894634353344,6.48265171051,73.1209869385
1418801894734703297,6.48265171051,73.1209869385
1418801894834681833,6.48265171051,73.1209869385
1418801894934088495,6.48265171051,73.1209869385
1418801895034007526,6.48265171051,73.1209869385
1418801895134322041,6.48265171051,73.1209869385
1418801895234111999,6.48265171051,73.1209869385
1418801895334070350,6.48265171051,73.1209869385
1418801895433987729,6.48265171051,73.1209869385
1418801895534339391,6.48265171051,73.1209869385
1418801895634293718,6.48265171051,73.1209869385
1418801895734078229,6.48265171051,73.1209869385
1418801895834804628,6.48265171051,73.1209869385
1418801895936005429,6.48265171051,73.1209869385
1418801896034236671,6.48265171051,73.1209869385
1418801896134305866,6.48265171051,73.1209869385
1418801896234114238,6.48265171051,73.1209869385
1418801896334092021,6.48265171051,73.1209869385
1418801896434129017,6.48265171051,73.1209869385
1418801896534094734,6.48265171051,73.1209869385
1418801896634336847,6.31642961502,73.2705841064
1418801896734908591,6.11696338654,73.4534301758
1418801896834224471,5.90087509155,73.6528930664
1418801896937188071,5.60998678207,73.9022293091
1418801897034351541,5.26092100143,74.2097396851
1418801897134104950,4.87861061096,74.5587997437
1418801897234923103,4.50461149216,74.8829345703
1418801897334061757,4.10567951202,75.248626709
1418801897433985732,3.7150580883,75.5893783569
1418801897534441551,3.31612563133,75.9301300049
1418801897634093610,2.91719317436,76.2708892822
1418801897734661481,2.52657175064,76.6199569702
1418801897834430761,2.15257263184,76.9690170288
1418801897935601282,1.77026247978,77.3264007568
1418801898034518073,1.37964117527,77.6754608154
1418801898134907881,0.997331023216,78.0411529541
1418801898234462650,0.615020811558,78.3902130127
1418801898334088247,0.241021662951,78.73097229
1418801898434194607,272.221496582,79.071723938
1418801898534461260,271.889038086,79.379234314
1418801898636138342,271.573242188,79.6618118286
1418801898734545341,271.298980713,79.9028320312
1418801898834413513,271.074554443,80.1023025513
1418801898934347247,270.875091553,80.3017654419
1418801899034406775,270.675628662,80.5095443726
1418801899134252176,270.484466553,80.7173233032
1418801899234142017,270.285003662,80.9001693726
1418801899334099728,270.09387207,81.0913238525
1418801899434378101,269.886077881,81.2907867432
1418801899534217963,269.678314209,81.4736328125
1418801899634231770,269.478851318,81.6564788818
1418801899735624161,269.27935791,81.8476333618
1418801899834945932,269.07989502,82.0387878418
1418801899934092168,268.888763428,82.2299423218
1418801900034403903,268.7059021,82.4044723511
1418801900134124485,268.51473999,82.5873184204
1418801900236639752,268.323608398,82.786781311
1418801900334408704,268.14074707,82.9862518311
1418801900434419920,267.966217041,83.177406311
1418801900534756107,267.791687012,83.368560791
1418801900634484987,267.600524902,83.5680236816
1418801900734727678,267.39276123,83.7591781616
1418801900834210353,267.209899902,83.942024231
1418801900934270532,267.035369873,84.1248703003
1418801901034115514,266.869140625,84.332649231
1418801901134558606,266.686309814,84.5404281616
1418801901234463466,266.495147705,84.7232666016
1418801901334770696,266.328918457,84.8894882202
1418801901434136166,266.229187012,84.9642868042
1418801901534311173,266.212585449,84.9642868042
1418801901634742571,266.212585449,84.9642868042
1418801901734143650,266.212585449,84.9642868042
1418801901834174646,266.212585449,84.9642868042
1418801901934453042,266.212585449,84.9642868042
1418801902034420256,266.212585449,84.9642868042
1418801902134494964,266.212585449,84.9642868042
1418801902234238415,266.212585449,84.9642868042
1418801902334414774,266.212585449,84.9642868042
1418801902435078003,266.212585449,84.9642868042
1418801902534744615,266.212585449,84.9642868042
1418801902634449182,266.212585449,84.9642868042
1418801902734531826,266.212585449,84.9642868042
1418801902834432743,266.212585449,84.9642868042
1418801902934901057,266.212585449,84.9642868042
1418801903034044309,266.212585449,84.9642868042
1418801903134496009,266.212585449,84.9642868042
1418801903234190983,266.212585449,84.9642868042
1418801903334140961,266.212585449,84.9642868042
1418801903434444726,266.212585449,84.9642868042
1418801903535171416,266.212585449,84.9642868042
1418801903634501876,266.212585449,84.9642868042
1418801903734361605,266.212585449,84.9642868042
1418801903834484880,266.212585449,84.9642868042
1418801903934235649,266.212585449,84.9642868042
1418801904034177427,266.212585449,84.9642868042
1418801904134439249,266.212585449,84.9642868042
1418801904234278214,266.212585449,84.9642868042
1418801904334551202,266.212585449,84.9642868042
1418801904434770432,266.212585449,84.9642868042
1418801904534235704,266.212585449,84.9642868042
1418801904635236686,266.212585449,84.9642868042
1418801904734448510,266.212585449,84.9642868042
1418801904835151827,266.212585449,84.9642868042
1418801904934142695,266.212585449,84.9642868042
1418801905034411592,266.212585449,84.9642868042
1418801905134190897,266.212585449,84.9642868042
1418801905234146770,266.212585449,84.9642868042
1418801905334139204,266.212585449,84.9642868042
1418801905434213399,266.212585449,84.9642868042
1418801905534175860,266.212585449,84.9642868042
1418801905634219320,266.212585449,84.9642868042
1418801905735215983,266.212585449,84.9642868042
1418801905834165404,266.212585449,84.9642868042
1418801905934139940,266.212585449,84.9642868042
1418801906034110425,266.212585449,84.9642868042
1418801906134196270,266.212585449,84.9642868042
1418801906234381050,266.212585449,84.9642868042
1418801906334653168,266.212585449,84.9642868042
1418801906434511925,266.212585449,84.9642868042
1418801906534539487,266.212585449,84.9642868042
1418801906634940819,266.212585449,84.9642868042
1418801906734573554,266.212585449,84.9642868042
1418801906834961177,266.212585449,84.9642868042
1418801906933950815,266.212585449,84.9642868042
1418801907034181483,266.212585449,84.9642868042
1418801907134420006,266.212585449,84.9642868042
1418801907234607785,266.212585449,84.9642868042
1418801907334211305,266.212585449,84.9642868042
1418801907434214699,266.212585449,84.9642868042
1418801907534248723,266.212585449,84.9642868042
1418801907642122740,266.212585449,84.9642868042
1418801907734298493,266.212585449,84.9642868042
1418801907834242374,266.212585449,84.9642868042
1418801907935044400,266.212585449,84.9642868042
1418801908034383888,266.187652588,84.8894882202
1418801908135276419,266.179321289,84.8146896362
1418801908234243693,266.162719727,84.7648239136
1418801908334431373,266.137786865,84.6900253296
1418801908433962854,266.112854004,84.5902938843
1418801908534204305,266.062988281,84.4573135376
1418801908634136305,265.996490479,84.257850647
1418801908735941482,265.888458252,84.0417556763
1418801908834195016,265.846893311,83.8921585083
1418801908934000604,265.846893311,83.8755340576
1418801909034896675,265.846893311,83.8755340576
1418801909134555412,265.846893311,83.8755340576
1418801909234530101,265.846893311,83.8755340576
1418801909334291310,265.846893311,83.8755340576
1418801909434772272,265.846893311,83.8755340576
1418801909534240211,265.846893311,83.8755340576
1418801909634842803,265.846893311,83.8755340576
1418801909734103335,265.846893311,83.8755340576
1418801909834831821,265.846893311,83.8755340576
1418801909934034362,265.846893311,83.8755340576
1418801910034464002,265.846893311,83.8755340576
1418801910134196952,265.846893311,83.8755340576
1418801910234212547,265.846893311,83.8755340576
1418801910334254138,265.846893311,83.8755340576
1418801910434335926,265.846893311,83.8755340576
1418801910534270379,265.846893311,83.8755340576
1418801910634372195,265.846893311,83.8755340576
1418801910734355660,265.846893311,83.8755340576
1418801910834354277,265.846893311,83.8755340576
1418801910934342776,265.846893311,83.8755340576
1418801911035073049,265.846893311,83.8755340576
1418801911134712057,265.846893311,83.8755340576
1418801911235050771,265.846893311,83.8755340576
1418801911334355207,265.846893311,83.8755340576
1418801911434990083,265.846893311,83.8755340576
1418801911534440052,265.846893311,83.8755340576
1418801911634211829,265.846893311,83.8755340576
1418801911734265396,265.846893311,83.8755340576
1418801911834256411,265.846893311,83.8755340576
1418801911934169078,265.846893311,83.8755340576
1418801912034242660,265.846893311,83.8755340576
1418801912134732342,265.846893311,83.8755340576
1418801912234396753,265.846893311,83.8755340576
1418801912334872517,265.846893311,83.8755340576
1418801912434143153,265.846893311,83.8755340576
1418801912534752241,265.846893311,83.8755340576
1418801912634512823,265.846893311,83.8755340576
1418801912734253995,265.846893311,83.8755340576
1418801912834277686,265.846893311,83.8755340576
1418801912934242005,265.846893311,83.8755340576
1418801913036480553,265.846893311,83.8755340576
1418801913134671272,265.846893311,83.8755340576
1418801913234954834,265.846893311,83.8755340576
1418801913334725020,265.846893311,83.8755340576
1418801913434882545,265.846893311,83.8755340576
1418801913534542573,265.846893311,83.8755340576
1418801913634733224,265.846893311,83.8755340576
1418801913734465620,265.846893311,83.8755340576
1418801913836937610,265.846893311,83.8755340576
1418801913934451331,265.846893311,83.8755340576
1418801914034536519,265.846893311,83.8755340576
1418801914134706287,265.846893311,83.8755340576
1418801914234584852,265.846893311,83.8755340576
1418801914334236472,265.846893311,83.8755340576
1418801914434274749,265.846893311,83.8755340576
1418801914534930082,265.846893311,83.8755340576
1418801914635108451,265.846893311,83.8755340576
1418801914734516206,265.846893311,83.8755340576
1418801914834757974,265.846893311,83.8755340576
1418801914934478174,265.846893311,83.8755340576
1418801915034693301,265.846893311,83.8755340576
1418801915134796974,265.846893311,83.8755340576
1418801915234379453,265.846893311,83.8755340576
1418801915334776707,265.846893311,83.8755340576
1418801915434361408,265.846893311,83.8755340576
